x,y,z
-1.349735867339024509e+00,0.000000000000000000e+00,1.390000000000000000e+02
-1.650264132660975491e+00,0.000000000000000000e+00,1.385000000000000000e+02
-2.029278409832675045e+00,0.000000000000000000e+00,1.380000000000000000e+02
-2.502282846122323434e+00,0.000000000000000000e+00,1.375000000000000000e+02
-3.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000000e+02
-3.497717153877677454e+00,0.000000000000000000e+00,1.365000000000000000e+02
-3.970721590167324955e+00,0.000000000000000000e+00,1.360000000000000000e+02
-4.349735867339024509e+00,0.000000000000000000e+00,1.355000000000000000e+02
-4.650197217348668310e+00,0.000000000000000000e+00,1.350000000000000000e+02
-5.026995563710352499e+00,0.000000000000000000e+00,1.345000000000000000e+02
-5.473004436289647501e+00,0.000000000000000000e+00,1.340000000000000000e+02
-5.849735867339024509e+00,0.000000000000000000e+00,1.335000000000000000e+02
-6.147981286538652057e+00,0.000000000000000000e+00,1.330000000000000000e+02
-6.500000000000000000e+00,0.000000000000000000e+00,1.325000000000000000e+02
-6.851951798149040762e+00,0.000000000000000000e+00,1.320000000000000000e+02
-7.148048201850960126e+00,0.000000000000000000e+00,1.315000000000000000e+02
-7.500000000000000000e+00,0.000000000000000000e+00,1.310000000000000000e+02
-7.851951798149039874e+00,0.000000000000000000e+00,1.305000000000000000e+02
-8.148048201850960126e+00,0.000000000000000000e+00,1.300000000000000000e+02
-8.499933084687693707e+00,0.000000000000000000e+00,1.295000000000000000e+02
-8.849735867339024509e+00,0.000000000000000000e+00,1.290000000000000000e+02
-9.120985722828301334e+00,0.000000000000000000e+00,1.285000000000000000e+02
-9.376731431049377008e+00,0.000000000000000000e+00,1.280000000000000000e+02
-9.623201653638314923e+00,0.000000000000000000e+00,1.275000000000000000e+02
-9.876798346361685077e+00,0.000000000000000000e+00,1.270000000000000000e+02
-1.012320165363831670e+01,0.000000000000000000e+00,1.265000000000000000e+02
-1.037673143104937701e+01,0.000000000000000000e+00,1.260000000000000000e+02
-1.062098572282830133e+01,0.000000000000000000e+00,1.255000000000000000e+02
-1.084973586733902451e+01,0.000000000000000000e+00,1.250000000000000142e+02
-1.099993308468769371e+01,0.000000000000000000e+00,1.245000000000000000e+02
-1.114804820185096190e+01,0.000000000000000000e+00,1.240000000000000000e+02
-1.135195179814904165e+01,0.000000000000000000e+00,1.235000000000000000e+02
-1.150000000000000000e+01,0.000000000000000000e+00,1.230000000000000000e+02
-1.164804820185096190e+01,0.000000000000000000e+00,1.225000000000000000e+02
-1.185195179814904165e+01,0.000000000000000000e+00,1.220000000000000000e+02
-1.200000000000000000e+01,0.000000000000000000e+00,1.215000000000000000e+02
-1.214804820185095835e+01,0.000000000000000000e+00,1.210000000000000000e+02
-1.235195179814903987e+01,0.000000000000000000e+00,1.205000000000000000e+02
-1.250000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+02
-1.264798128653865206e+01,0.000000000000000000e+00,1.195000000000000000e+02
-1.284973586733902451e+01,0.000000000000000000e+00,1.190000000000000000e+02
-1.297300443628964928e+01,0.000000000000000000e+00,1.185000000000000000e+02
-1.302699556371035428e+01,0.000000000000000000e+00,1.180000000000000000e+02
-1.315026413266097549e+01,0.000000000000000000e+00,1.175000000000000000e+02
-1.335201871346134794e+01,0.000000000000000000e+00,1.170000000000000000e+02
-1.350000000000000000e+01,0.000000000000000000e+00,1.165000000000000000e+02
-1.364798128653865383e+01,0.000000000000000000e+00,1.160000000000000000e+02
-1.384966895202671822e+01,0.000000000000000000e+00,1.155000000000000000e+02
-1.397072159016732584e+01,0.000000000000000000e+00,1.150000000000000000e+02
-1.399771715387768012e+01,0.000000000000000000e+00,1.145000000000000000e+02
-1.399993308468769371e+01,0.000000000000000000e+00,1.140000000000000000e+02
-1.400006691531230985e+01,0.000000000000000000e+00,1.135000000000000142e+02
-1.400228284612232343e+01,0.000000000000000000e+00,1.130000000000000000e+02
-1.402927840983267593e+01,0.000000000000000000e+00,1.125000000000000000e+02
-1.415026413266097549e+01,0.000000000000000000e+00,1.120000000000000000e+02
-1.434973586733902451e+01,0.000000000000000000e+00,1.115000000000000000e+02
-1.447072159016732584e+01,0.000000000000000000e+00,1.110000000000000000e+02
-1.449778406918998463e+01,0.000000000000000000e+00,1.105000000000000000e+02
-1.450221593081001714e+01,0.000000000000000000e+00,1.100000000000000142e+02
-1.452927840983267771e+01,0.000000000000000000e+00,1.095000000000000000e+02
-1.465026413266097549e+01,0.000000000000000000e+00,1.090000000000000000e+02
-1.484973586733902451e+01,0.000000000000000000e+00,1.085000000000000000e+02
-1.497072159016732584e+01,0.000000000000000000e+00,1.080000000000000000e+02
-1.499771715387767657e+01,0.000000000000000000e+00,1.075000000000000000e+02
-1.499993308468769371e+01,0.000000000000000000e+00,1.070000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.065000000000000142e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.060000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.055000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.050000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.045000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.040000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.035000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.030000000000000142e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.025000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.020000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.015000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.010000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.005000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+02
-1.500000000000000000e+01,0.000000000000000000e+00,9.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.900000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.850000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.800000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.750000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.700000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.650000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.600000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.550000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.500000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.450000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.400000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.350000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.300000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.250000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.200000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.150000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.100000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.050000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.900000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.850000000000001421e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.800000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.750000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.700000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.650000000000001421e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.600000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.550000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.500000000000001421e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.450000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.400000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.350000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.300000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.250000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.150000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.100000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.050000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.900000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.850000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.800000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.750000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.700000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.650000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.600000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.550000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.450000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.350000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.300000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.250000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.200000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.150000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.100000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.050000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.900000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.850000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.800000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.750000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.700000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.650000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.550000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.500000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.450000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.400000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.350000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.300000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.250000000000000711e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.200000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.150000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.100000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.050000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.900000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.850000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.800000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.750000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.700000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.650000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.600000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.550000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.500000000000000711e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.450000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.400000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.350000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.300000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.250000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.200000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.150000000000000711e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.100000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.050000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,4.950000000000000000e+01
-1.500000000000000000e+01,0.000000000000000000e+00,4.900000000000000000e+01
-1.499993308468769371e+01,0.000000000000000000e+00,4.850000000000000000e+01
-1.499771715387767657e+01,0.000000000000000000e+00,4.800000000000000000e+01
-1.497065467485501777e+01,0.000000000000000000e+00,4.750000000000000000e+01
-1.484745302121670107e+01,0.000000000000000000e+00,4.700000000000000000e+01
-1.462098572282829956e+01,0.000000000000000000e+00,4.650000000000000000e+01
-1.437901427717169867e+01,0.000000000000000000e+00,4.600000000000000000e+01
-1.415248006347099263e+01,0.000000000000000000e+00,4.550000000000000000e+01
-1.402699556371035428e+01,0.000000000000000000e+00,4.500000000000000000e+01
-1.397065467485501955e+01,0.000000000000000000e+00,4.450000000000000000e+01
-1.381817461138402692e+01,0.000000000000000000e+00,4.400000000000000000e+01
-1.346837182873269612e+01,0.000000000000000000e+00,4.350000000000000000e+01
-1.299765023856537027e+01,0.000000000000000000e+00,4.300000000000000000e+01
-1.249993308468769371e+01,0.000000000000000000e+00,4.250000000000000711e+01
-1.200000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01
-1.150000000000000000e+01,0.000000000000000000e+00,4.150000000000000000e+01
-1.100000000000000000e+01,0.000000000000000000e+00,4.100000000000000000e+01
-1.050000000000000000e+01,0.000000000000000000e+00,4.050000000000000000e+01
-1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+01
-9.500000000000000000e+00,0.000000000000000000e+00,3.950000000000000000e+01
-9.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01
-8.500000000000000000e+00,0.000000000000000000e+00,3.850000000000000000e+01
-8.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01
-7.500000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+01
-7.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01
-6.500000000000000000e+00,0.000000000000000000e+00,3.650000000000000000e+01
-6.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01
-5.500000000000000000e+00,0.000000000000000000e+00,3.550000000000000000e+01
-5.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01
-4.500000000000000000e+00,0.000000000000000000e+00,3.450000000000000000e+01
-4.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01
-3.500000000000000000e+00,0.000000000000000000e+00,3.350000000000000000e+01
-3.000066915312307181e+00,0.000000000000000000e+00,3.300000000000000000e+01
-2.502282846122323434e+00,0.000000000000000000e+00,3.250000000000000000e+01
-2.029345325144982670e+00,0.000000000000000000e+00,3.200000000000000000e+01
-1.652613894095606106e+00,0.000000000000000000e+00,3.150000000000000000e+01
-1.381364038606330169e+00,0.000000000000000000e+00,3.100000000000000000e+01
